journal_id,entry_id,date,TEI_name,emma_name,relation,entry,XML,entry_sentiment
17,12,1910-12-11,#Burton_Harry,Harry Burton,,"Third Sunday in Advent. Dec. 11th. A rather busy week. Mr. Weigall and his sister Mrs. Rutter to tea one day. Mr. Nicol to dine – Mrs. Rutter and Mr. Weigall to dine. Theo has established Harry Burton in his new concession the ""Priest Kings"" Valley. M. Maspero was anxious Theo should clear this but Theo does not look for much of a result. Harold Jones is so poorly, so weak, quite incapable of work, even painting. But his brother Cyril keeps a certain supervision of the men. This afternoon Elèna, Theo and I rode over to see Mr. Carter and see some of Mr. Nicol's paintings – very lovely they were. Theo bought one.","<div type=""entry"" xml:id=""EBA-1910-12-11""><dateline><date when=""1910-12-11"">Third Sunday in Advent. Dec. 11th.</date></dateline><p>A rather busy week. <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> andhis sister <persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> to tea one day.<persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> to dine –<persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> and <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> to dine. <persName ref=""#Davis_Theodore_M"">Theo</persName> has established <persName ref=""#Burton_Harry"">Harry Burton</persName> in his new concession the<placeName ref=""#Bībān al-Mulūk"">""Priest Kings"" Valley</placeName>.<persName ref=""#Maspero_Gaston"">M. Maspero</persName> was anxious <persName ref=""#Davis_Theodore_M"">Theo</persName> should clear this but <persName ref=""#Davis_Theodore_M"">Theo</persName> does not look for much of a result.<persName ref=""#Jones_Harold"">Harold Jones</persName> is so poorly, so weak,quite incapable of work, even painting. But his brother <persName ref=""#Jones_Cyril"">Cyril</persName> keeps a certain supervision of the men.This afternoon <persName ref=""#Rathbone_Elena"">Elèna</persName>, <persName ref=""#Davis_Theodore_M"">Theo</persName> and I rode over to see <persName ref=""#Carter_Howard"">Mr. Carter</persName> and see some of <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName>'s paintings – <pb n=""76""/>very lovely they were. <persName ref=""#Davis_Theodore_M"">Theo</persName> boughtone.</p></div>",-3.0
17,12,1910-12-11,#Maspero_Gaston,M. Maspero,,"Third Sunday in Advent. Dec. 11th. A rather busy week. Mr. Weigall and his sister Mrs. Rutter to tea one day. Mr. Nicol to dine – Mrs. Rutter and Mr. Weigall to dine. Theo has established Harry Burton in his new concession the ""Priest Kings"" Valley. M. Maspero was anxious Theo should clear this but Theo does not look for much of a result. Harold Jones is so poorly, so weak, quite incapable of work, even painting. But his brother Cyril keeps a certain supervision of the men. This afternoon Elèna, Theo and I rode over to see Mr. Carter and see some of Mr. Nicol's paintings – very lovely they were. Theo bought one.","<div type=""entry"" xml:id=""EBA-1910-12-11""><dateline><date when=""1910-12-11"">Third Sunday in Advent. Dec. 11th.</date></dateline><p>A rather busy week. <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> andhis sister <persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> to tea one day.<persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> to dine –<persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> and <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> to dine. <persName ref=""#Davis_Theodore_M"">Theo</persName> has established <persName ref=""#Burton_Harry"">Harry Burton</persName> in his new concession the<placeName ref=""#Bībān al-Mulūk"">""Priest Kings"" Valley</placeName>.<persName ref=""#Maspero_Gaston"">M. Maspero</persName> was anxious <persName ref=""#Davis_Theodore_M"">Theo</persName> should clear this but <persName ref=""#Davis_Theodore_M"">Theo</persName> does not look for much of a result.<persName ref=""#Jones_Harold"">Harold Jones</persName> is so poorly, so weak,quite incapable of work, even painting. But his brother <persName ref=""#Jones_Cyril"">Cyril</persName> keeps a certain supervision of the men.This afternoon <persName ref=""#Rathbone_Elena"">Elèna</persName>, <persName ref=""#Davis_Theodore_M"">Theo</persName> and I rode over to see <persName ref=""#Carter_Howard"">Mr. Carter</persName> and see some of <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName>'s paintings – <pb n=""76""/>very lovely they were. <persName ref=""#Davis_Theodore_M"">Theo</persName> boughtone.</p></div>",-3.0
17,12,1910-12-11,#Davis_Theodore_M,Theo,,"Third Sunday in Advent. Dec. 11th. A rather busy week. Mr. Weigall and his sister Mrs. Rutter to tea one day. Mr. Nicol to dine – Mrs. Rutter and Mr. Weigall to dine. Theo has established Harry Burton in his new concession the ""Priest Kings"" Valley. M. Maspero was anxious Theo should clear this but Theo does not look for much of a result. Harold Jones is so poorly, so weak, quite incapable of work, even painting. But his brother Cyril keeps a certain supervision of the men. This afternoon Elèna, Theo and I rode over to see Mr. Carter and see some of Mr. Nicol's paintings – very lovely they were. Theo bought one.","<div type=""entry"" xml:id=""EBA-1910-12-11""><dateline><date when=""1910-12-11"">Third Sunday in Advent. Dec. 11th.</date></dateline><p>A rather busy week. <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> andhis sister <persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> to tea one day.<persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> to dine –<persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> and <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> to dine. <persName ref=""#Davis_Theodore_M"">Theo</persName> has established <persName ref=""#Burton_Harry"">Harry Burton</persName> in his new concession the<placeName ref=""#Bībān al-Mulūk"">""Priest Kings"" Valley</placeName>.<persName ref=""#Maspero_Gaston"">M. Maspero</persName> was anxious <persName ref=""#Davis_Theodore_M"">Theo</persName> should clear this but <persName ref=""#Davis_Theodore_M"">Theo</persName> does not look for much of a result.<persName ref=""#Jones_Harold"">Harold Jones</persName> is so poorly, so weak,quite incapable of work, even painting. But his brother <persName ref=""#Jones_Cyril"">Cyril</persName> keeps a certain supervision of the men.This afternoon <persName ref=""#Rathbone_Elena"">Elèna</persName>, <persName ref=""#Davis_Theodore_M"">Theo</persName> and I rode over to see <persName ref=""#Carter_Howard"">Mr. Carter</persName> and see some of <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName>'s paintings – <pb n=""76""/>very lovely they were. <persName ref=""#Davis_Theodore_M"">Theo</persName> boughtone.</p></div>",-3.0
17,12,1910-12-11,#Davis_Theodore_M,Theo,,"Third Sunday in Advent. Dec. 11th. A rather busy week. Mr. Weigall and his sister Mrs. Rutter to tea one day. Mr. Nicol to dine – Mrs. Rutter and Mr. Weigall to dine. Theo has established Harry Burton in his new concession the ""Priest Kings"" Valley. M. Maspero was anxious Theo should clear this but Theo does not look for much of a result. Harold Jones is so poorly, so weak, quite incapable of work, even painting. But his brother Cyril keeps a certain supervision of the men. This afternoon Elèna, Theo and I rode over to see Mr. Carter and see some of Mr. Nicol's paintings – very lovely they were. Theo bought one.","<div type=""entry"" xml:id=""EBA-1910-12-11""><dateline><date when=""1910-12-11"">Third Sunday in Advent. Dec. 11th.</date></dateline><p>A rather busy week. <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> andhis sister <persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> to tea one day.<persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> to dine –<persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> and <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> to dine. <persName ref=""#Davis_Theodore_M"">Theo</persName> has established <persName ref=""#Burton_Harry"">Harry Burton</persName> in his new concession the<placeName ref=""#Bībān al-Mulūk"">""Priest Kings"" Valley</placeName>.<persName ref=""#Maspero_Gaston"">M. Maspero</persName> was anxious <persName ref=""#Davis_Theodore_M"">Theo</persName> should clear this but <persName ref=""#Davis_Theodore_M"">Theo</persName> does not look for much of a result.<persName ref=""#Jones_Harold"">Harold Jones</persName> is so poorly, so weak,quite incapable of work, even painting. But his brother <persName ref=""#Jones_Cyril"">Cyril</persName> keeps a certain supervision of the men.This afternoon <persName ref=""#Rathbone_Elena"">Elèna</persName>, <persName ref=""#Davis_Theodore_M"">Theo</persName> and I rode over to see <persName ref=""#Carter_Howard"">Mr. Carter</persName> and see some of <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName>'s paintings – <pb n=""76""/>very lovely they were. <persName ref=""#Davis_Theodore_M"">Theo</persName> boughtone.</p></div>",-3.0
17,12,1910-12-11,#Jones_Harold,Harold Jones,,"Third Sunday in Advent. Dec. 11th. A rather busy week. Mr. Weigall and his sister Mrs. Rutter to tea one day. Mr. Nicol to dine – Mrs. Rutter and Mr. Weigall to dine. Theo has established Harry Burton in his new concession the ""Priest Kings"" Valley. M. Maspero was anxious Theo should clear this but Theo does not look for much of a result. Harold Jones is so poorly, so weak, quite incapable of work, even painting. But his brother Cyril keeps a certain supervision of the men. This afternoon Elèna, Theo and I rode over to see Mr. Carter and see some of Mr. Nicol's paintings – very lovely they were. Theo bought one.","<div type=""entry"" xml:id=""EBA-1910-12-11""><dateline><date when=""1910-12-11"">Third Sunday in Advent. Dec. 11th.</date></dateline><p>A rather busy week. <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> andhis sister <persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> to tea one day.<persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> to dine –<persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> and <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> to dine. <persName ref=""#Davis_Theodore_M"">Theo</persName> has established <persName ref=""#Burton_Harry"">Harry Burton</persName> in his new concession the<placeName ref=""#Bībān al-Mulūk"">""Priest Kings"" Valley</placeName>.<persName ref=""#Maspero_Gaston"">M. Maspero</persName> was anxious <persName ref=""#Davis_Theodore_M"">Theo</persName> should clear this but <persName ref=""#Davis_Theodore_M"">Theo</persName> does not look for much of a result.<persName ref=""#Jones_Harold"">Harold Jones</persName> is so poorly, so weak,quite incapable of work, even painting. But his brother <persName ref=""#Jones_Cyril"">Cyril</persName> keeps a certain supervision of the men.This afternoon <persName ref=""#Rathbone_Elena"">Elèna</persName>, <persName ref=""#Davis_Theodore_M"">Theo</persName> and I rode over to see <persName ref=""#Carter_Howard"">Mr. Carter</persName> and see some of <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName>'s paintings – <pb n=""76""/>very lovely they were. <persName ref=""#Davis_Theodore_M"">Theo</persName> boughtone.</p></div>",-3.0
17,12,1910-12-11,#Jones_Cyril,Cyril,,"Third Sunday in Advent. Dec. 11th. A rather busy week. Mr. Weigall and his sister Mrs. Rutter to tea one day. Mr. Nicol to dine – Mrs. Rutter and Mr. Weigall to dine. Theo has established Harry Burton in his new concession the ""Priest Kings"" Valley. M. Maspero was anxious Theo should clear this but Theo does not look for much of a result. Harold Jones is so poorly, so weak, quite incapable of work, even painting. But his brother Cyril keeps a certain supervision of the men. This afternoon Elèna, Theo and I rode over to see Mr. Carter and see some of Mr. Nicol's paintings – very lovely they were. Theo bought one.","<div type=""entry"" xml:id=""EBA-1910-12-11""><dateline><date when=""1910-12-11"">Third Sunday in Advent. Dec. 11th.</date></dateline><p>A rather busy week. <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> andhis sister <persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> to tea one day.<persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> to dine –<persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> and <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> to dine. <persName ref=""#Davis_Theodore_M"">Theo</persName> has established <persName ref=""#Burton_Harry"">Harry Burton</persName> in his new concession the<placeName ref=""#Bībān al-Mulūk"">""Priest Kings"" Valley</placeName>.<persName ref=""#Maspero_Gaston"">M. Maspero</persName> was anxious <persName ref=""#Davis_Theodore_M"">Theo</persName> should clear this but <persName ref=""#Davis_Theodore_M"">Theo</persName> does not look for much of a result.<persName ref=""#Jones_Harold"">Harold Jones</persName> is so poorly, so weak,quite incapable of work, even painting. But his brother <persName ref=""#Jones_Cyril"">Cyril</persName> keeps a certain supervision of the men.This afternoon <persName ref=""#Rathbone_Elena"">Elèna</persName>, <persName ref=""#Davis_Theodore_M"">Theo</persName> and I rode over to see <persName ref=""#Carter_Howard"">Mr. Carter</persName> and see some of <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName>'s paintings – <pb n=""76""/>very lovely they were. <persName ref=""#Davis_Theodore_M"">Theo</persName> boughtone.</p></div>",-3.0
17,12,1910-12-11,#Rathbone_Elena,Elèna,,"Third Sunday in Advent. Dec. 11th. A rather busy week. Mr. Weigall and his sister Mrs. Rutter to tea one day. Mr. Nicol to dine – Mrs. Rutter and Mr. Weigall to dine. Theo has established Harry Burton in his new concession the ""Priest Kings"" Valley. M. Maspero was anxious Theo should clear this but Theo does not look for much of a result. Harold Jones is so poorly, so weak, quite incapable of work, even painting. But his brother Cyril keeps a certain supervision of the men. This afternoon Elèna, Theo and I rode over to see Mr. Carter and see some of Mr. Nicol's paintings – very lovely they were. Theo bought one.","<div type=""entry"" xml:id=""EBA-1910-12-11""><dateline><date when=""1910-12-11"">Third Sunday in Advent. Dec. 11th.</date></dateline><p>A rather busy week. <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> andhis sister <persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> to tea one day.<persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> to dine –<persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> and <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> to dine. <persName ref=""#Davis_Theodore_M"">Theo</persName> has established <persName ref=""#Burton_Harry"">Harry Burton</persName> in his new concession the<placeName ref=""#Bībān al-Mulūk"">""Priest Kings"" Valley</placeName>.<persName ref=""#Maspero_Gaston"">M. Maspero</persName> was anxious <persName ref=""#Davis_Theodore_M"">Theo</persName> should clear this but <persName ref=""#Davis_Theodore_M"">Theo</persName> does not look for much of a result.<persName ref=""#Jones_Harold"">Harold Jones</persName> is so poorly, so weak,quite incapable of work, even painting. But his brother <persName ref=""#Jones_Cyril"">Cyril</persName> keeps a certain supervision of the men.This afternoon <persName ref=""#Rathbone_Elena"">Elèna</persName>, <persName ref=""#Davis_Theodore_M"">Theo</persName> and I rode over to see <persName ref=""#Carter_Howard"">Mr. Carter</persName> and see some of <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName>'s paintings – <pb n=""76""/>very lovely they were. <persName ref=""#Davis_Theodore_M"">Theo</persName> boughtone.</p></div>",-3.0
17,12,1910-12-11,#Davis_Theodore_M,Theo,,"Third Sunday in Advent. Dec. 11th. A rather busy week. Mr. Weigall and his sister Mrs. Rutter to tea one day. Mr. Nicol to dine – Mrs. Rutter and Mr. Weigall to dine. Theo has established Harry Burton in his new concession the ""Priest Kings"" Valley. M. Maspero was anxious Theo should clear this but Theo does not look for much of a result. Harold Jones is so poorly, so weak, quite incapable of work, even painting. But his brother Cyril keeps a certain supervision of the men. This afternoon Elèna, Theo and I rode over to see Mr. Carter and see some of Mr. Nicol's paintings – very lovely they were. Theo bought one.","<div type=""entry"" xml:id=""EBA-1910-12-11""><dateline><date when=""1910-12-11"">Third Sunday in Advent. Dec. 11th.</date></dateline><p>A rather busy week. <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> andhis sister <persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> to tea one day.<persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> to dine –<persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> and <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> to dine. <persName ref=""#Davis_Theodore_M"">Theo</persName> has established <persName ref=""#Burton_Harry"">Harry Burton</persName> in his new concession the<placeName ref=""#Bībān al-Mulūk"">""Priest Kings"" Valley</placeName>.<persName ref=""#Maspero_Gaston"">M. Maspero</persName> was anxious <persName ref=""#Davis_Theodore_M"">Theo</persName> should clear this but <persName ref=""#Davis_Theodore_M"">Theo</persName> does not look for much of a result.<persName ref=""#Jones_Harold"">Harold Jones</persName> is so poorly, so weak,quite incapable of work, even painting. But his brother <persName ref=""#Jones_Cyril"">Cyril</persName> keeps a certain supervision of the men.This afternoon <persName ref=""#Rathbone_Elena"">Elèna</persName>, <persName ref=""#Davis_Theodore_M"">Theo</persName> and I rode over to see <persName ref=""#Carter_Howard"">Mr. Carter</persName> and see some of <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName>'s paintings – <pb n=""76""/>very lovely they were. <persName ref=""#Davis_Theodore_M"">Theo</persName> boughtone.</p></div>",-3.0
17,12,1910-12-11,#Carter_Howard,Mr. Carter,,"Third Sunday in Advent. Dec. 11th. A rather busy week. Mr. Weigall and his sister Mrs. Rutter to tea one day. Mr. Nicol to dine – Mrs. Rutter and Mr. Weigall to dine. Theo has established Harry Burton in his new concession the ""Priest Kings"" Valley. M. Maspero was anxious Theo should clear this but Theo does not look for much of a result. Harold Jones is so poorly, so weak, quite incapable of work, even painting. But his brother Cyril keeps a certain supervision of the men. This afternoon Elèna, Theo and I rode over to see Mr. Carter and see some of Mr. Nicol's paintings – very lovely they were. Theo bought one.","<div type=""entry"" xml:id=""EBA-1910-12-11""><dateline><date when=""1910-12-11"">Third Sunday in Advent. Dec. 11th.</date></dateline><p>A rather busy week. <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> andhis sister <persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> to tea one day.<persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> to dine –<persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> and <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> to dine. <persName ref=""#Davis_Theodore_M"">Theo</persName> has established <persName ref=""#Burton_Harry"">Harry Burton</persName> in his new concession the<placeName ref=""#Bībān al-Mulūk"">""Priest Kings"" Valley</placeName>.<persName ref=""#Maspero_Gaston"">M. Maspero</persName> was anxious <persName ref=""#Davis_Theodore_M"">Theo</persName> should clear this but <persName ref=""#Davis_Theodore_M"">Theo</persName> does not look for much of a result.<persName ref=""#Jones_Harold"">Harold Jones</persName> is so poorly, so weak,quite incapable of work, even painting. But his brother <persName ref=""#Jones_Cyril"">Cyril</persName> keeps a certain supervision of the men.This afternoon <persName ref=""#Rathbone_Elena"">Elèna</persName>, <persName ref=""#Davis_Theodore_M"">Theo</persName> and I rode over to see <persName ref=""#Carter_Howard"">Mr. Carter</persName> and see some of <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName>'s paintings – <pb n=""76""/>very lovely they were. <persName ref=""#Davis_Theodore_M"">Theo</persName> boughtone.</p></div>",-3.0
17,12,1910-12-11,#Nicol_Erskine,Mr. Nicol,,"Third Sunday in Advent. Dec. 11th. A rather busy week. Mr. Weigall and his sister Mrs. Rutter to tea one day. Mr. Nicol to dine – Mrs. Rutter and Mr. Weigall to dine. Theo has established Harry Burton in his new concession the ""Priest Kings"" Valley. M. Maspero was anxious Theo should clear this but Theo does not look for much of a result. Harold Jones is so poorly, so weak, quite incapable of work, even painting. But his brother Cyril keeps a certain supervision of the men. This afternoon Elèna, Theo and I rode over to see Mr. Carter and see some of Mr. Nicol's paintings – very lovely they were. Theo bought one.","<div type=""entry"" xml:id=""EBA-1910-12-11""><dateline><date when=""1910-12-11"">Third Sunday in Advent. Dec. 11th.</date></dateline><p>A rather busy week. <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> andhis sister <persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> to tea one day.<persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> to dine –<persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> and <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> to dine. <persName ref=""#Davis_Theodore_M"">Theo</persName> has established <persName ref=""#Burton_Harry"">Harry Burton</persName> in his new concession the<placeName ref=""#Bībān al-Mulūk"">""Priest Kings"" Valley</placeName>.<persName ref=""#Maspero_Gaston"">M. Maspero</persName> was anxious <persName ref=""#Davis_Theodore_M"">Theo</persName> should clear this but <persName ref=""#Davis_Theodore_M"">Theo</persName> does not look for much of a result.<persName ref=""#Jones_Harold"">Harold Jones</persName> is so poorly, so weak,quite incapable of work, even painting. But his brother <persName ref=""#Jones_Cyril"">Cyril</persName> keeps a certain supervision of the men.This afternoon <persName ref=""#Rathbone_Elena"">Elèna</persName>, <persName ref=""#Davis_Theodore_M"">Theo</persName> and I rode over to see <persName ref=""#Carter_Howard"">Mr. Carter</persName> and see some of <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName>'s paintings – <pb n=""76""/>very lovely they were. <persName ref=""#Davis_Theodore_M"">Theo</persName> boughtone.</p></div>",-3.0
17,12,1910-12-11,#Davis_Theodore_M,Theo,,"Third Sunday in Advent. Dec. 11th. A rather busy week. Mr. Weigall and his sister Mrs. Rutter to tea one day. Mr. Nicol to dine – Mrs. Rutter and Mr. Weigall to dine. Theo has established Harry Burton in his new concession the ""Priest Kings"" Valley. M. Maspero was anxious Theo should clear this but Theo does not look for much of a result. Harold Jones is so poorly, so weak, quite incapable of work, even painting. But his brother Cyril keeps a certain supervision of the men. This afternoon Elèna, Theo and I rode over to see Mr. Carter and see some of Mr. Nicol's paintings – very lovely they were. Theo bought one.","<div type=""entry"" xml:id=""EBA-1910-12-11""><dateline><date when=""1910-12-11"">Third Sunday in Advent. Dec. 11th.</date></dateline><p>A rather busy week. <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> andhis sister <persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> to tea one day.<persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> to dine –<persName ref=""#Rutter_Geanie"">Mrs. Rutter</persName> and <persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> to dine. <persName ref=""#Davis_Theodore_M"">Theo</persName> has established <persName ref=""#Burton_Harry"">Harry Burton</persName> in his new concession the<placeName ref=""#Bībān al-Mulūk"">""Priest Kings"" Valley</placeName>.<persName ref=""#Maspero_Gaston"">M. Maspero</persName> was anxious <persName ref=""#Davis_Theodore_M"">Theo</persName> should clear this but <persName ref=""#Davis_Theodore_M"">Theo</persName> does not look for much of a result.<persName ref=""#Jones_Harold"">Harold Jones</persName> is so poorly, so weak,quite incapable of work, even painting. But his brother <persName ref=""#Jones_Cyril"">Cyril</persName> keeps a certain supervision of the men.This afternoon <persName ref=""#Rathbone_Elena"">Elèna</persName>, <persName ref=""#Davis_Theodore_M"">Theo</persName> and I rode over to see <persName ref=""#Carter_Howard"">Mr. Carter</persName> and see some of <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName>'s paintings – <pb n=""76""/>very lovely they were. <persName ref=""#Davis_Theodore_M"">Theo</persName> boughtone.</p></div>",-3.0
17,13,1910-12-18,#Jones_Harold,Harold Jones,,"Fourth Sunday in Advent. Dec. 18th. Harold Jones and Cyril came over and spent 3 days at the Winter Palace, lunched twice with me. I gave tea at the Palace on day, and asked a few of Harold's friends – the poor fellow looked very tired when it was over. Baron v. Mumm called one afternoon – he is on his way back to China – he is the German minister of China. Mr. And Mrs. Gibson Fahnstock came to tea on Wednesday. We had for tea Miss Kelly and her brother, Mr. Whitaker and Mr. Whymper were here for tea. The Kellys played and sang.","<div type=""entry"" xml:id=""EBA-1910-12-18""><dateline><date when=""1910-12-18"">Fourth Sunday in Advent. Dec. 18th.</date></dateline><p><persName ref=""#Jones_Harold"">Harold Jones</persName> and <persName ref=""#Jones_Cyril"">Cyril</persName> came over and spent 3 days at the<placeName>Winter Palace</placeName>, lunched twice with me. I gave tea atthe <placeName>Palace</placeName> on day, and asked a few of <persName ref=""#Jones_Harold"">Harold</persName>'s friends – the poor fellowlooked very tired when it was over. <persName ref=""#Mumm_von_Schwarzenstein_Alfons"">Baron v. Mumm</persName> called oneafternoon – he is on his way back to <placeName ref=""#China"">China</placeName> – he is the German minister of <placeName ref=""#China"">China.</placeName><persName ref=""#Fahnestock_Gibson #Fahnestock_Mrs"">Mr. And Mrs. GibsonFahnstock</persName> came to tea on Wednesday. We had for tea <persName ref=""#Kelly_Miss"">Miss Kelly</persName> and her brother, <persName ref=""#Whitaker_Mr"">Mr. Whitaker</persName> and <persName ref=""#Whymper_Charles"">Mr. Whymper</persName> were here for tea. The<persName ref=""#Kelly_Mr #Kelly_Miss"">Kellys</persName> played and sang.</p></div>",-6.0
17,13,1910-12-18,#Jones_Cyril,Cyril,,"Fourth Sunday in Advent. Dec. 18th. Harold Jones and Cyril came over and spent 3 days at the Winter Palace, lunched twice with me. I gave tea at the Palace on day, and asked a few of Harold's friends – the poor fellow looked very tired when it was over. Baron v. Mumm called one afternoon – he is on his way back to China – he is the German minister of China. Mr. And Mrs. Gibson Fahnstock came to tea on Wednesday. We had for tea Miss Kelly and her brother, Mr. Whitaker and Mr. Whymper were here for tea. The Kellys played and sang.","<div type=""entry"" xml:id=""EBA-1910-12-18""><dateline><date when=""1910-12-18"">Fourth Sunday in Advent. Dec. 18th.</date></dateline><p><persName ref=""#Jones_Harold"">Harold Jones</persName> and <persName ref=""#Jones_Cyril"">Cyril</persName> came over and spent 3 days at the<placeName>Winter Palace</placeName>, lunched twice with me. I gave tea atthe <placeName>Palace</placeName> on day, and asked a few of <persName ref=""#Jones_Harold"">Harold</persName>'s friends – the poor fellowlooked very tired when it was over. <persName ref=""#Mumm_von_Schwarzenstein_Alfons"">Baron v. Mumm</persName> called oneafternoon – he is on his way back to <placeName ref=""#China"">China</placeName> – he is the German minister of <placeName ref=""#China"">China.</placeName><persName ref=""#Fahnestock_Gibson #Fahnestock_Mrs"">Mr. And Mrs. GibsonFahnstock</persName> came to tea on Wednesday. We had for tea <persName ref=""#Kelly_Miss"">Miss Kelly</persName> and her brother, <persName ref=""#Whitaker_Mr"">Mr. Whitaker</persName> and <persName ref=""#Whymper_Charles"">Mr. Whymper</persName> were here for tea. The<persName ref=""#Kelly_Mr #Kelly_Miss"">Kellys</persName> played and sang.</p></div>",-6.0
17,13,1910-12-18,#Jones_Harold,Harold,,"Fourth Sunday in Advent. Dec. 18th. Harold Jones and Cyril came over and spent 3 days at the Winter Palace, lunched twice with me. I gave tea at the Palace on day, and asked a few of Harold's friends – the poor fellow looked very tired when it was over. Baron v. Mumm called one afternoon – he is on his way back to China – he is the German minister of China. Mr. And Mrs. Gibson Fahnstock came to tea on Wednesday. We had for tea Miss Kelly and her brother, Mr. Whitaker and Mr. Whymper were here for tea. The Kellys played and sang.","<div type=""entry"" xml:id=""EBA-1910-12-18""><dateline><date when=""1910-12-18"">Fourth Sunday in Advent. Dec. 18th.</date></dateline><p><persName ref=""#Jones_Harold"">Harold Jones</persName> and <persName ref=""#Jones_Cyril"">Cyril</persName> came over and spent 3 days at the<placeName>Winter Palace</placeName>, lunched twice with me. I gave tea atthe <placeName>Palace</placeName> on day, and asked a few of <persName ref=""#Jones_Harold"">Harold</persName>'s friends – the poor fellowlooked very tired when it was over. <persName ref=""#Mumm_von_Schwarzenstein_Alfons"">Baron v. Mumm</persName> called oneafternoon – he is on his way back to <placeName ref=""#China"">China</placeName> – he is the German minister of <placeName ref=""#China"">China.</placeName><persName ref=""#Fahnestock_Gibson #Fahnestock_Mrs"">Mr. And Mrs. GibsonFahnstock</persName> came to tea on Wednesday. We had for tea <persName ref=""#Kelly_Miss"">Miss Kelly</persName> and her brother, <persName ref=""#Whitaker_Mr"">Mr. Whitaker</persName> and <persName ref=""#Whymper_Charles"">Mr. Whymper</persName> were here for tea. The<persName ref=""#Kelly_Mr #Kelly_Miss"">Kellys</persName> played and sang.</p></div>",-6.0
